1.498016341322663258e+00	-1.126984448539743111e+00	-8.456594239440662353e-02
5.518893321480058400e-01	1.799844735800901097e+00	9.999215689939742191e-01
3.466103360914814857e+00	1.145380057662208184e+00	5.504036503863853902e-01
2.530862694627475928e+00	-1.642355990750961947e+00	-2.484959213380059095e-01
1.390502296925331782e+00	-3.296768968602865613e-01	4.479019764889270450e-01
3.478775661154920873e-01	1.516473230248658766e+00	9.999989580672700162e-01
1.312831054691082633e+00	1.778928089165641158e+00	9.714111827664337895e-01
1.368214955904313523e+00	-1.303939550005210890e-01	5.618805033582831010e-01
2.945464095518450343e+00	4.536455568428308105e-01	4.570057725312821062e-01
2.586474138285331126e+00	-1.331864215631698878e+00	-1.276080754539716533e-01
3.560129696047673598e+00	1.964674504547906375e+00	6.819463323722219084e-01
1.941638208131602372e+00	-1.073313194466226417e+00	-3.774048799708004664e-02
5.664175591593766379e-01	1.770927096540502621e+00	9.998873193600006370e-01
2.881654670169680355e+00	5.985865959694738336e-01	5.040688351113676857e-01
3.067061689605900199e+00	4.309471795154364848e-01	4.354100926477083022e-01
2.288981070521035388e+00	5.075404406603433588e-02	4.293086509676714013e-01
3.106772001822788010e+00	-1.077320753128965247e+00	-2.488267333407950810e-02
2.025802825821124031e+00	-1.293887871977966952e+00	-1.440630644738730703e-01
2.138658034589776769e+00	-1.118055163719298584e+00	-5.514458085098651596e-02
1.767409971598343565e+00	-1.254246951422981926e+00	-1.428687099108919278e-01
1.991345943019711962e-01	1.118337894267013244e+00	9.999999988486045766e-01
5.207765652738873818e-01	-5.994989633330796153e-01	6.463742646521813962e-01
2.225738241782636018e-01	-1.768629293746414310e+00	-9.979999619716608539e-01
2.582000603928744198e+00	1.876410520563245310e+00	8.054801982561708984e-01
1.325988326197673928e+00	1.535143539853702777e+00	9.572438523870667737e-01
2.083425695542340694e+00	1.711009132780852093e+00	8.620386177935795979e-01
3.639509248311762590e+00	1.979631290585740722e+00	6.743564558149420796e-01
1.072239693680612227e+00	-1.304419003122050835e+00	-2.765195095301020145e-01
1.700493399838955977e+00	-4.150319243893650367e-01	3.310428723931844175e-01
3.046649440317889646e+00	1.032953902816365233e+00	5.831847187869607652e-01
9.923128454173275603e-01	7.840824722151689130e-01	9.465884433840403567e-01
4.002216483322926788e-01	-1.384416374640579761e+00	-7.445036875201200832e-01
1.230030666363695291e+00	1.263332499962470878e+00	9.508010794635584073e-01
7.287630202906172361e-01	-1.102237712653357127e+00	-1.393762183956219480e-01
3.725820844136035426e+00	-1.104729540709507685e+00	-2.810171791580527018e-02
3.251669480301225601e+00	1.478976915736542885e-01	3.390492947212013219e-01
2.570274650390651505e+00	3.717597393668126138e-01	4.882055389933765976e-01
3.498696301732098668e+00	3.203448313512446965e-01	3.604316833997088798e-01
3.234321099906546593e+00	-1.634052650408980289e+00	-1.935655444035752071e-01
8.276232296555396939e-01	1.509843450521521691e+00	9.953660986096601881e-01
3.580980094110913114e+00	-9.375998296451756309e-01	1.742368112235610778e-02
2.203434743471037738e+00	-1.481940314868783304e+00	-2.152999237774305963e-01
3.249016605139844138e+00	1.554992319475908769e+00	6.563587925089360287e-01
3.594756069701623424e+00	1.822605992919013262e+00	6.556818072394023922e-01
1.340213552390269180e+00	1.448510469061802475e+00	9.495273643055763824e-01
5.292025056579393594e-01	1.238064298899512305e+00	9.995758052032531760e-01
9.889471339135723627e-01	6.209679225560869043e-01	9.273444771062463454e-01
1.765720375642399587e+00	2.034294824365572574e-01	5.925271485086459622e-01
3.290257587097723757e+00	-1.652052960354359445e+00	-1.956225881634998942e-01
3.456849274699739460e+00	-3.661871477172051748e-01	1.813225548329283898e-01
1.271133090716437541e-01	-5.092459319507440796e-01	9.991140209968557562e-01
2.091914480052506242e+00	-9.609848649586951730e-01	1.864828241291944383e-02
1.727902912280238068e+00	8.936804547543397703e-01	7.990364481774389072e-01
9.662204608358480051e-01	-1.649705968491676708e-02	7.690043689617520606e-01
5.674749326013629469e-01	-1.675815136369408487e+00	-8.308628266332553913e-01
1.416699168474149007e+00	-1.119267192200754879e+00	-8.398834893042855798e-02
3.777347845258825387e+00	7.330350546383836985e-01	4.291030523416083930e-01
1.360491434880945372e+00	-1.695476562038799262e+00	-4.708758437499452887e-01
2.123283424799128127e+00	1.404827656195074770e+00	8.119067261258848811e-01
2.841773939691193629e+00	-1.941389194410270136e-02	3.319883664551041558e-01
1.518155449279246616e+00	-7.765369069340800900e-02	5.423959822268779041e-01
3.889950122611746330e+00	3.696311386380704000e-01	3.382319936451026465e-01
3.853544450274233757e+00	1.298723863700596892e+00	5.345700450516077673e-01
1.081950953718920250e+00	-6.087631683912277936e-01	3.466253164329330394e-01
2.039269172980303413e+00	7.120646102362542251e-01	6.855696451774060396e-01
1.273425408285401517e+00	2.629278559831642603e-01	7.581102807018387235e-01
1.210877928072123799e+00	-9.318869193223148217e-01	5.619173441855947887e-02
2.438590946826779127e-01	1.514519945420631730e+00	9.999999977884699298e-01
2.477300902521597070e+00	1.189704086427712415e+00	7.083713159110776036e-01
2.060448190592560014e+00	6.338073386337019777e-01	6.600700975828042161e-01
3.007671298749585165e-01	1.402326916376967603e+00	9.999997691544358913e-01
1.186721210522784897e+00	1.469176803839209677e+00	9.693051956898028898e-01
3.642236955269948950e+00	8.334519068601391467e-01	4.647760743178899756e-01
1.034291373601192499e+00	1.348053313454688151e+00	9.788871850916059936e-01
6.650900011557699942e-01	7.898858466771345732e-01	9.908483949397876023e-01
2.008865765082496146e+00	7.205630870412016442e-01	6.944421410377042969e-01
3.944036771031343314e+00	4.744455128607372174e-01	3.573474509459205195e-01
1.044015558894851647e+00	1.010866558230564927e+00	9.584160648236581537e-01
2.721328634882926423e+00	-1.365579578827705198e+00	-1.335362974822070503e-01
3.070316499781998498e+00	1.523483036795713508e+00	6.761008972806563655e-01
1.026786421570358820e+00	1.487374110980928199e+00	9.843871148702951768e-01
2.940043759586252303e+00	-1.883010867861763638e+00	-2.916231447162326296e-01
1.534354217605087500e+00	1.303267002259050900e+00	9.053524615080812410e-01
2.565992739314959969e+00	-1.484520530106219205e+00	-1.866112265985202801e-01
2.570765871967489069e+00	-6.595245829634324153e-01	1.316722639253466165e-01
2.189521267891558320e+00	9.740330251664311989e-01	7.170673145440578100e-01
4.521301032121923802e-01	-1.356960415806767184e+00	-6.581303320310053495e-01
3.357679732798028560e+00	1.271868096476248766e+00	5.893166436400448793e-01
1.351042253389770131e+00	1.328536711830967665e+00	9.382844588522087914e-01
8.274221905594314475e-01	2.987093504334481162e-02	8.467834027027727473e-01
2.590230520635792844e-01	-1.974456513132665680e+00	-9.989207442946228532e-01
2.404482478434143200e+00	-8.518474673003488817e-01	6.153728917805650206e-02
2.742501011184901305e+00	4.677076735029688237e-01	4.893240830378117190e-01
1.646925328186389925e-01	1.924744712109694111e+00	9.999999999999992228e-01
2.097162927367195895e+00	5.272541080666734992e-01	6.219921487587283249e-01
9.833335232719578878e-01	-9.607856757433608230e-01	3.985783929223873923e-02
2.616173882596854572e+00	5.360228123984454029e-01	5.278252024662960507e-01
7.800290731194665650e-01	1.599415188634218943e-01	9.027803113738172014e-01
2.794657178599617264e+00	1.119381580604574378e+00	6.401153088403989111e-01
1.608267850572095758e+00	-1.572077444692166370e+00	-3.414299717082145968e-01
3.753246956073263974e+00	1.044111610008112034e+00	4.964808277390854729e-01
6.363316821693736358e-01	1.650663147044411083e-01	9.499150666035743873e-01
1.430158769096008475e+00	1.851968015435978332e+00	9.636127780589089920e-01
5.425467328382973520e-01	-6.325113358452556511e-01	5.897874678174732654e-01
3.706305111286394283e+00	5.304875725357924843e-01	3.909675044814089895e-01
3.521623478185825995e+00	1.728112422040070095e+00	6.496394591485532555e-01
1.105972348089106827e+00	-1.589961088037283199e+00	-4.880001880441369178e-01
2.673937779533298364e+00	1.748913948945804320e+00	7.731209001833109218e-01
3.287166580784741665e+00	7.515428892032534058e-01	4.875511054045669201e-01
2.265283165237903518e+00	-1.728651763579312384e+00	-3.110074414094389228e-01
2.165637255588425347e+00	-7.961457322127349912e-01	9.385426680002216526e-02
1.043223934511761541e+00	8.326883545811263332e-01	9.421394149772084337e-01
4.631007944430068912e-01	-1.730597594124913208e+00	-9.182295689548938267e-01
3.599141456017974416e+00	3.286818407050930979e-01	3.532622942551176815e-01
3.611630422936988438e+00	-6.164677721881730577e-01	1.057962602579686218e-01
2.569095683365745231e+00	4.836620710699084946e-01	5.208486458511404349e-01
1.422216185089932639e+00	-1.817031864749948822e+00	-5.186403258085495738e-01
1.461917340989377534e+00	1.486147224609504880e+00	9.354849393680636505e-01
2.931227147593933768e+00	1.893955876709588093e+00	7.562021545921671084e-01
3.598730013815050199e+00	1.875511421142765922e+00	6.634969649822092252e-01
3.559637054633957298e+00	9.986073269716988499e-01	5.090627003834815589e-01
3.141514628844732648e+00	-1.479655039477471901e+00	-1.515072455493156611e-01
2.603923420001722278e+00	1.033052783716090328e+00	6.531456901553673866e-01
4.281458634806903918e-01	-1.901652334164794178e+00	-9.707961762801488037e-01
7.303519849689936727e-01	-1.911505793884010984e+00	-8.477320730789300596e-01
3.604361335255608978e+00	-7.055591234018350200e-01	8.150893609294566911e-02
2.465073332672400586e+00	-4.542723838133700537e-02	3.689776364332745251e-01
1.358685013048556156e-01	1.081629671231172818e+00	9.999999999999016342e-01
4.957390171775252208e-01	7.331815064260207571e-01	9.981638524090136189e-01
2.687656899521418286e+00	-2.163891744930066530e-01	2.835691757033555471e-01
1.197401770002528704e-01	-9.054933348733363863e-01	6.579921477372384642e-01
7.271514005282446735e-01	1.988498000630844809e+00	9.994615752558801969e-01
2.240061778529685910e+00	-2.952747910561082101e-01	3.046168032208711463e-01
2.798391271001503533e+00	-1.944519026812980833e-01	2.801650190207318203e-01
2.642648912060141964e+00	-1.345504715233323267e+00	-1.300019317859803791e-01
9.746503068961831495e-01	1.179238194999717493e+00	9.774055371884572407e-01
2.877498963255389786e+00	7.747289031259545489e-01	5.488687671460152906e-01
1.025271441237520342e+00	-1.116921548844958423e+00	-1.135477990483449023e-01
1.369058822821144217e+00	-1.670475817536629215e+00	-4.540059612908988185e-01
3.011316479960293613e+00	7.219972082988523887e-01	5.167107598300879623e-01
2.633568306284136629e+00	6.180448571245409362e-01	5.472117644585759999e-01
3.411971300927294060e+00	-9.069618920071628176e-01	2.726138267490852904e-02
2.664690279971339226e+00	1.803454249001641196e+00	7.826117983172795611e-01
2.316403553008339777e+00	-1.395768432876399068e+00	-1.692113930386308085e-01
4.653315945295605771e-01	-2.706607958295923488e-01	9.166038106718987777e-01
1.534091631931790767e+00	1.774463680670395505e+00	9.476831272726665700e-01
1.134289233958729382e+00	-3.210907322955107723e-01	5.360046902196462515e-01
1.051559609178426058e+00	5.541037906563421878e-01	9.010744832148451788e-01
3.894741163534537698e+00	-4.096224081488228919e-01	1.504328391280091159e-01
1.633081126200365496e+00	-9.031391906053199969e-01	5.924224214320491372e-02
3.578981565190741509e+00	1.935910591839313133e+00	6.752440730444840833e-01
2.561440641389325368e+00	-3.626639747398279212e-01	2.438085243187810558e-01
3.199764083812428606e+00	1.576396814716537698e+00	6.669245921073334582e-01
2.060284663110249159e+00	-1.080181576435655266e+00	-3.889808125843900732e-02
2.349925150042800670e+00	-1.147581183899666790e+00	-6.272006657508152894e-02
2.020819005893569109e+00	-1.875463668461954336e+00	-4.080106320963493016e-01
8.614476524123735324e-01	6.066673015035402017e-01	9.531458283630941386e-01
2.917563249519870894e+00	-5.258946251049554377e-01	1.610850592972490058e-01
1.195012213519337507e+00	1.457432999358548198e+00	9.678035338050473557e-01
1.948322690826700121e-01	-1.071603732337713666e-01	9.997907896748799983e-01
2.617341954037954554e+00	1.872773711658886953e+00	7.996324129159435579e-01
7.907316496874908784e-01	-1.257897937187515414e+00	-3.150580724514888131e-01
3.767788478976365596e+00	1.474492671822443146e+00	5.761960587321489635e-01
3.820321450310091294e+00	1.106387411166966928e+00	5.015417434224737070e-01
3.667971121859748163e+00	1.083687378576208005e+00	5.139450861821438510e-01
1.543618930996233152e+00	1.379132912467550875e+00	9.123334592235915474e-01
1.602808044625829431e-01	1.044095963771995539e+00	9.999999999832611675e-01
3.720442394092128957e+00	5.048812865256615545e-01	3.837841069597999200e-01
1.769918178437525969e+00	-1.475020489270449708e+00	-2.621219616836954480e-01
3.869953794270311942e+00	-1.869895282034992334e+00	-2.210709669898320018e-01
3.858117910648086291e+00	1.683391391262747394e+00	6.015153214950432758e-01
3.426736876322703296e+00	4.666012580829522194e-01	4.036382354647137793e-01
1.248350679071384306e+00	1.186149163904705262e+00	9.415153657813516430e-01
1.601881141547508491e+00	-7.391059394979970776e-02	5.213021559877450972e-01
3.419433018915741584e+00	-1.530767244150421869e+00	-1.539861269932213395e-01
1.335995820109482812e+00	-1.499256831189798245e+00	-3.572206781424406286e-01
7.610217120757606368e-01	7.422611489158854603e-01	9.796731083389164096e-01
2.271524923587565858e+00	-2.787764204021492276e-01	3.072504092329379488e-01
3.751003619227046393e+00	-1.197901093198653122e+00	-5.271060600024788517e-02
2.814516207032394579e+00	-3.362181303425249013e-02	3.304692933628712859e-01
2.323238563348523744e+00	-1.743164251699463652e+00	-3.094010203830659389e-01
4.789883257059973087e-01	3.278856076575951128e-01	9.922129767059368888e-01
2.498528184126761698e+00	-9.240263822596092025e-01	3.039798055392411297e-02
3.961210015406626983e+00	1.190236402548752626e+00	5.027062762893499404e-01
6.463276594224436344e-01	-7.585521643057049346e-01	3.571093370475312834e-01
2.121485644218572997e+00	-1.791194036727952188e-01	3.687163598008164067e-01
3.521754980519026468e+00	-1.953517840367597236e+00	-2.643232815013766834e-01
2.988997609241396791e+00	-1.710212448821764486e+00	-2.332359922820173015e-01
2.818361389881544721e+00	-4.300257743732607274e-01	1.995232920032969925e-01
2.839687927549726432e+00	-8.024466113150598157e-02	3.130228334090788267e-01
1.502015489757045241e+00	4.000821924772148819e-01	7.315880553318947488e-01
1.245008192631524180e+00	-8.333496851627870683e-01	1.330610517178264229e-01
3.256508506366202926e+00	7.799275445061701895e-01	4.979491709256796961e-01
3.259442239248805162e+00	1.440489588756818318e+00	6.343993670286848241e-01
3.481582042462403770e+00	1.119403955573399223e+00	5.432447483226292562e-01
3.661638154970238368e+00	-1.841524698606571642e+00	-2.258593601315803112e-01
2.094235355557657385e+00	-7.797221096868423018e-02	4.138677405327160219e-01
2.055913549280078190e+00	-1.580279286327300303e+00	-2.749851855355385788e-01
3.213351197970423012e+00	-1.031819936549889904e+00	-9.902091170815502386e-03
2.634859330033284319e+00	1.946650373068585571e+00	8.069883297582385318e-01
2.837670821305043223e+00	-1.430017828393946866e+00	-1.503895833265055382e-01
3.203591410800793682e+00	-4.447386194575742024e-03	3.011296303561447063e-01
3.571020833088508706e+00	4.726229372724763955e-01	3.904929150578969055e-01
1.418181111720989707e+00	8.098598821764158018e-01	8.554648454251012613e-01
1.564773515295781792e+00	2.385947339476564011e-01	6.592855818512375343e-01
4.665295653793889996e-01	-1.960916610323265141e+00	-9.680121869983447924e-01
2.355292549885078746e+00	-6.941547670240324486e-01	1.291294692377563391e-01
2.401748678072941068e-01	7.084657353884571407e-02	9.997319162390532199e-01
1.915832270716594898e+00	-1.648534003420666583e+00	-3.261491582582601856e-01
2.216314075359548941e+00	-5.974922751632769646e-01	1.796406397697825341e-01
1.217510883300309210e+00	-1.867187564834533520e+00	-6.120937400086099434e-01
2.404249716219142297e+00	-1.685686011379917026e+00	-2.777086298094909589e-01
2.189509747622928049e-01	-4.123068951936156856e-01	9.907188170420808682e-01
2.456579361219362601e-01	-1.469136983827758591e+00	-9.570615933373047834e-01
3.308142186572667232e+00	2.701633930462326028e-01	3.661334691925113849e-01
1.504743501503925440e+00	7.578598765490630607e-01	8.236982346854810899e-01
5.955359993423506859e-01	1.202346796436331688e+00	9.987735725198632064e-01
2.136748714213736910e+00	-1.199399023020759625e+00	-9.304894596262716644e-02
3.102974857084581650e+00	-1.330069670963720974e+00	-1.059726171305788306e-01
9.417020072376883766e-01	-1.581728638662398989e+00	-5.495537421074899731e-01
2.529272855694101096e+00	5.457209981745467786e-01	5.449238464196303200e-01
4.328551134756952190e-01	8.259029059476046264e-01	9.995665023670892158e-01
3.015587125575700522e-01	-1.873655420697432072e+00	-9.939285469886359747e-01
2.172283063115776791e+00	1.744848984974759265e+00	8.520475162113317902e-01
2.208476974279415472e+00	-1.792114865394110357e+00	-3.440421677041551329e-01
2.585976615843005089e+00	1.651853412042818547e-01	4.223743776701177621e-01
2.931756201518379790e+00	8.362420778036656621e-01	5.555188323006516882e-01
3.905823109903884482e+00	1.483876494984342376e+00	5.621300926506163087e-01
2.113571358374661813e+00	8.563477285297111941e-01	7.055661711356479016e-01
1.359530244470859239e+00	1.206912332279167277e+00	9.251001013491232383e-01
3.201226159597944321e+00	-6.421992298287757528e-01	1.113067982561784380e-01
1.156245779922089545e+00	1.259300454986049145e+00	9.606290893240662099e-01
1.811988540751980903e+00	-1.679540614461299430e+00	-3.583790010109344504e-01
4.059798872348373000e-01	1.579266624242110506e+00	9.999939365537271474e-01
1.988678993202843137e-01	1.903695046149449233e-01	9.999873558850835842e-01
3.854328817243907856e+00	1.269191079849974813e+00	5.289875886139341343e-01
3.360322469997602202e+00	-1.907268619267994403e-01	2.362814420618286892e-01
2.814299403765422092e+00	5.743107807860998726e-01	5.075299308312847257e-01
1.694916483215652692e+00	1.056106437444528368e-01	5.732228596320368963e-01
7.758478482762984907e-01	9.263580870213276031e-01	9.861520072482600208e-01
7.101044664172355692e-01	-1.673480071877641695e+00	-7.390687009202545621e-01
1.075947302841921527e+00	-1.758591664037744806e+00	-6.075605105252744886e-01
2.241983992353870025e+00	-1.011587063959414223e+00	-5.168172848094481318e-03
2.886924098530243121e+00	-1.361821279547246633e+00	-1.246789364890193291e-01
2.674769769199151881e+00	1.487134266368806745e+00	7.305238831954952161e-01
1.191742198089177140e+00	-1.123144050567822738e+00	-1.029649128786697954e-01
3.823974594586457165e+00	1.903461023276524777e+00	6.406516829893151854e-01
2.977797975113497309e+00	-6.524168329155726198e-01	1.161976579569342499e-01
2.261980804794462507e+00	-1.271528337245202867e+00	-1.194667981822534752e-01
2.485710910313973621e+00	1.158794028569916312e+00	7.006018162525727844e-01
1.736440243468380773e+00	6.348311020035044550e-01	7.359034350020171589e-01
1.066150859054513900e+00	-7.217134187444073333e-03	7.311455447291546061e-01
1.488293446739920478e+00	2.214542037505249361e-01	6.754549923133019718e-01
3.055599830811039475e+00	8.768071130890553455e-01	5.470900592137726282e-01
1.561346056560478923e-01	-1.086181034674805090e+00	-5.019924336014137678e-01
5.526832979769733534e-01	1.985335664226967944e+00	9.999593265112574070e-01
2.794103038848356757e-01	1.899172648587132306e+00	9.999999980568081703e-01
2.588423290439835212e-01	6.013027453877475281e-01	9.999915357689578288e-01
3.436296277642928221e+00	-1.201830196283419694e+00	-5.866735870737087299e-02
2.844265651582092325e+00	7.209129697251652757e-01	5.406308058733594324e-01
1.949277933440568322e+00	-1.711206364083296627e+00	-3.494844162626171147e-01
4.815532265389058098e-01	-1.877389991176775963e+00	-9.490374592647383700e-01
2.017301912955645982e+00	-9.692684459551451637e-01	1.523281008780733199e-02
1.946539906044205903e+00	-1.495081730427347821e-01	4.110922900069142183e-01
7.754872926490591345e-01	1.473090021633521873e+00	9.966092599097647886e-01
1.792021432028094718e+00	9.086762790652319621e-01	7.876067691404978754e-01
1.654168464149756490e+00	9.708260847999241605e-01	8.310218688572007517e-01
2.501815382403644428e+00	-2.980266622076985783e-01	2.734469680894790478e-01
2.576865238383810652e+00	-6.162600298121483355e-01	1.478262226698472959e-01
2.766856381109736307e-01	-5.158449480615892035e-01	9.413571015481697613e-01
1.560989197043237908e+00	1.950598254944231558e+00	9.553914923117348135e-01
2.540853671285522086e+00	-1.839563234350070076e+00	-3.189031934965456117e-01
2.062231408462341875e+00	1.468125984489794478e+00	8.326829889245165317e-01
3.440310380634457044e+00	3.147016342895736507e-01	3.645698920138385479e-01
2.668905163313885609e+00	-2.455383232416381567e-01	2.753890527417112155e-01
7.354442656175756987e-01	9.010306416605459168e-01	9.886922889809716120e-01
3.752181148616762774e-01	-5.332423430118859997e-02	9.872122765212512085e-01
2.605435185004631116e+00	1.493692952326642231e+00	7.429858415575484321e-01
2.033941111123250822e-01	1.602807456045034273e+00	9.999999999846603815e-01
2.384524766966507059e+00	-3.131162925061783397e-01	2.803472963391708261e-01
3.766897941557335372e+00	-8.926888110597936965e-01	2.848024291892683676e-02
2.344349293715928262e+00	3.694013143734489191e-01	5.256596556517159069e-01
1.613862712205435423e+00	1.649453382466764095e+00	9.277076822724271699e-01
2.608824051925177301e+00	-1.157351243977333688e+00	-6.024197443933982515e-02
1.887186272916914875e+00	4.918663342539311145e-01	6.587058661669168425e-01
2.227905478332146139e+00	5.262408803700822091e-01	5.947967474022428647e-01
3.771712754228448095e+00	9.324520896611240284e-01	4.717772859214309777e-01
1.605800287423019501e+00	-1.473729259490960786e+00	-2.867406789989939697e-01
3.848643198913265451e+00	8.632998587283542413e-01	4.495567431240036216e-01
3.630867503628647963e+00	1.636130082662563989e+00	6.206324568198933189e-01
8.635854256782560245e-01	-1.281267564519031898e+00	-3.146494558785855045e-01
3.705090734131453178e-01	-1.049826700304489435e+00	-1.336768341595213627e-01
4.930342053719640183e-01	1.885580376166558381e+00	9.999835017681973914e-01
1.710651200410439610e-01	-1.276092189162040924e+00	-9.237430239550887823e-01
4.683275469481206765e-01	1.417540373478316296e+00	9.999343405509641958e-01
2.763726416323792012e+00	-3.088857420786083816e-02	3.369553223026219846e-01
3.776357289948930607e-01	-1.011075702387291830e+00	-2.932065712700369225e-02
1.344004958145669226e+00	1.482999605090045581e+00	9.515064578183619615e-01
3.395013712780872606e+00	-2.187789799893380405e-01	2.261311688526783936e-01
1.907605493697208665e-01	5.926941571876076509e-02	9.999699490749136555e-01
3.276427082096849741e+00	-5.630665224009372416e-01	1.325717366992102131e-01
1.199233621616259793e+00	3.718034057397097136e-01	8.157231933794002465e-01
5.608428277244593696e-01	-1.345904509659909376e+00	-5.488669882544270351e-01
